 Index  name               key                s         l        spin.x          spin.y          spin.z
    179  QC1LPE731          Sad_Mult             0.730   0.000   -0.0268839629    0.9994606644   -0.0188582291
    180  QC1LE735           Sad_Mult             0.740   0.010   -0.0259324834    0.9994256197   -0.0218159784
    181  QC1LPE739          Sad_Mult             0.740   0.000   -0.0259324667    0.9994255993   -0.0218169344
    182  ESLE740            Marker               0.740   0.000   -0.0259324667    0.9994255993   -0.0218169344
    183  QC1LPE741          Sad_Mult             0.740   0.000   -0.0259324474    0.9994255584   -0.0218188320
    184  QC1LE745           Sad_Mult             0.750   0.010   -0.0249667976    0.9993975990   -0.0241059758
    185  QC1LPE749          Sad_Mult             0.750   0.000   -0.0249667767    0.9993975547   -0.0241078357
    186  ESLE750            Marker               0.750   0.000   -0.0249667767    0.9993975547   -0.0241078357
    187  QC1LPE751          Sad_Mult             0.750   0.000   -0.0249667588    0.9993974733   -0.0241112281
    188  QC1LE755           Sad_Mult             0.760   0.010   -0.0239994627    0.9993746960   -0.0259661844
    189  QC1LPE759          Sad_Mult             0.760   0.000   -0.0239994440    0.9993746102   -0.0259695036
    190  ESLE760            Marker               0.760   0.000   -0.0239994440    0.9993746102   -0.0259695036
    191  QC1LPE761          Sad_Mult             0.760   0.000   -0.0239994293    0.9993744740   -0.0259747598
    192  QC1LE765           Sad_Mult             0.770   0.010   -0.0230374560    0.9993545477   -0.0275638092
    193  QC1LPE769          Sad_Mult             0.770   0.000   -0.0230374412    0.9993544064   -0.0275689434
    194  ESLE770            Marker               0.770   0.000   -0.0230374412    0.9993544064   -0.0275689434
    195  QC1LPE771          Sad_Mult             0.770   0.000   -0.0230374288    0.9993542158   -0.0275758626
    196  QC1LE775           Sad_Mult             0.780   0.010   -0.0220840730    0.9993359234   -0.0289828570
    197  QC1LPE779          Sad_Mult             0.780   0.000   -0.0220840611    0.9993357279   -0.0289896045
    198  ESLE780            Marker               0.780   0.000   -0.0220840611    0.9993357279   -0.0289896045
    199  QC1LPE781          Sad_Mult             0.780   0.000   -0.0220840494    0.9993354981   -0.0289975330
    200  QC1LE785           Sad_Mult             0.790   0.010   -0.0211406321    0.9993185925   -0.0302559806
    201  QC1LPE789          Sad_Mult             0.790   0.000   -0.0211406215    0.9993183590   -0.0302636999
    202  ESLE790            Marker               0.790   0.000   -0.0211406215    0.9993183590   -0.0302636999
    203  QC1LPE791          Sad_Mult             0.790   0.000   -0.0211406096    0.9993181091   -0.0302719571
    204  QC1LE795           Sad_Mult             0.800   0.010   -0.0202077002    0.9993024665   -0.0314042893
    205  QC1LPE799          Sad_Mult             0.800   0.000   -0.0202076900    0.9993022144   -0.0314123160
    206  ESLE800            Marker               0.800   0.000   -0.0202076900    0.9993022144   -0.0314123160
    207  QC1LPE801          Sad_Mult             0.800   0.000   -0.0202076786    0.9993019592   -0.0314204416
    208  QC1LE805           Sad_Mult             0.810   0.010   -0.0192855096    0.9992868853   -0.0324621323
    209  QC1LPE809          Sad_Mult             0.810   0.000   -0.0192855004    0.9992866292   -0.0324700185
    210  ESLE810            Marker               0.810   0.000   -0.0192855004    0.9992866292   -0.0324700185
    211  QC1LPE811          Sad_Mult             0.810   0.000   -0.0192854918    0.9992863775   -0.0324777693
    212  QC1LE815           Sad_Mult             0.820   0.010   -0.0183736934    0.9992705034   -0.0334793744
    213  QC1LPE819          Sad_Mult             0.820   0.000   -0.0183736874    0.9992702518   -0.0334868841
    214  ESLE820            Marker               0.820   0.000   -0.0183736874    0.9992702518   -0.0334868841
    215  QC1LPE821          Sad_Mult             0.820   0.000   -0.0183736847    0.9992700083   -0.0334941509
    216  QC1LE825           Sad_Mult             0.830   0.010   -0.0174709564    0.9992518543   -0.0345035855
    217  QC1LPE829          Sad_Mult             0.830   0.000   -0.0174709567    0.9992516116   -0.0345106128
    218  ESLE830            Marker               0.830   0.000   -0.0174709567    0.9992516116   -0.0345106128
    219  QC1LPE831          Sad_Mult             0.830   0.000   -0.0174709620    0.9992513785   -0.0345173575
    220  QC1LE835           Sad_Mult             0.840   0.010   -0.0165752794    0.9992303021   -0.0355536716
    221  QC1LPE839          Sad_Mult             0.840   0.000   -0.0165752881    0.9992300703   -0.0355601792
    222  ESLE840            Marker               0.840   0.000   -0.0165752881    0.9992300703   -0.0355601792
    223  QC1LPE841          Sad_Mult             0.840   0.000   -0.0165753013    0.9992298487   -0.0355664011
    224  QC1LE845           Sad_Mult             0.850   0.010   -0.0156847771    0.9992067723   -0.0366034701
    225  QC1LPE849          Sad_Mult             0.850   0.000   -0.0156847940    0.9992065526   -0.0366094578
    226  ESLE850            Marker               0.850   0.000   -0.0156847940    0.9992065526   -0.0366094578
    227  QC1LPE851          Sad_Mult             0.850   0.000   -0.0156848129    0.9992063428   -0.0366151772
    228  QC1LE855           Sad_Mult             0.860   0.010   -0.0147987349    0.9991837350   -0.0375880457
    229  QC1LPE859          Sad_Mult             0.860   0.000   -0.0147987577    0.9991835281   -0.0375935349
    230  ESLE860            Marker               0.860   0.000   -0.0147987577    0.9991835281   -0.0375935349
    231  QC1LPE861          Sad_Mult             0.860   0.000   -0.0147987794    0.9991833303   -0.0375987830
    232  QC1LE865           Sad_Mult             0.870   0.010   -0.0139181993    0.9991644266   -0.0384282757
    233  QC1LPE869          Sad_Mult             0.870   0.000   -0.0139182250    0.9991642330   -0.0384332995
    234  ESLE870            Marker               0.870   0.000   -0.0139182250    0.9991642330   -0.0384332995
    235  QC1LPE871          Sad_Mult             0.870   0.000   -0.0139182470    0.9991640476   -0.0384381123
    236  QC1LE875           Sad_Mult             0.880   0.010   -0.0130458806    0.9991517325   -0.0390591910
    237  QC1LPE879          Sad_Mult             0.880   0.000   -0.0130459068    0.9991515525   -0.0390637872
    238  ESLE880            Marker               0.880   0.000   -0.0130459068    0.9991515525   -0.0390637872
    239  QC1LPE881          Sad_Mult             0.880   0.000   -0.0130459279    0.9991513797   -0.0390682001
