  Index  name            key                      s       l              spin.x              spin.y              spin.z
   5943  QLY4RE          Quadrupole        2981.713   0.570  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5944  LTR031          Drift             2981.878   0.165  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5945  MQLY4RE2        Monitor           2981.878   0.000  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5946  LTR030          Drift             2981.960   0.083  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5947  ZVQLY4RE2       Sbend             2982.305   0.344  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5948  LTR029          Drift             2986.706   4.401  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5949  ZVQLY2RE2       Sbend             2987.051   0.344  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5950  LTR028          Drift             2987.133   0.083  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5951  MQLY2RE2        Monitor           2987.133   0.000  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5952  LTR027          Drift             2987.302   0.169  0.1085718440814535  0.0011478135280627  0.9940879423858006
   5953  QLY2RE          Quadrupole        2987.764   0.462  0.1085718525330766  0.0011478227863144  0.9940879414520450
   5954  LTR026          Drift             2988.313   0.549  0.1085718525330766  0.0011478227863144  0.9940879414520450
   5955  SLYTRE2A#1      Sad_Mult          2988.613   0.300  0.1085718525330366  0.0011478227863815  0.9940879414520493
   5956  PSLYTRC         Marker            2988.613   0.000  0.1085718525330366  0.0011478227863815  0.9940879414520493
   5957  SLYTRE2A#2      Sad_Mult          2988.913   0.300  0.1085718525329965  0.0011478227864486  0.9940879414520535
   5958  LTR025          Drift             2989.143   0.230  0.1085718525329965  0.0011478227864486  0.9940879414520535
   5959  MQLC7RE         Monitor           2989.143   0.000  0.1085718525329965  0.0011478227864486  0.9940879414520535
   5960  LTR024          Drift             2989.308   0.165  0.1085718525329965  0.0011478227864486  0.9940879414520535
   5961  QLC7RE          Quadrupole        2989.878   0.570  0.1085718137377965  0.0011476602622248  0.9940879458768146
   5962  LTR023          Drift             2990.115   0.237  0.1085718137377965  0.0011476602622248  0.9940879458768146
   5963  BC4RE           Sbend             2990.476   0.361  0.1085718137375768 -0.0087860298953834  0.9940497809166235
   5964  LTR022          Drift             2993.036   2.560  0.1085718137375768 -0.0087860298953834  0.9940497809166235
   5965  BC3RE           Sbend             2993.397   0.361  0.1085718137368203  0.0033653347499629  0.9940829119263118
   5966  LTR021          Drift             2993.569   0.172  0.1085718137368203  0.0033653347499629  0.9940829119263118
   5967  MQLC6RE         Monitor           2993.569   0.000  0.1085718137368203  0.0033653347499629  0.9940829119263118
   5968  LTR020          Drift             2993.734   0.165  0.1085718137368203  0.0033653347499629  0.9940829119263118
   5969  QLC6RE          Quadrupole        2994.304   0.570  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5970  LTR019          Drift             2994.396   0.093  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5971  ZHQLC6RE        Sbend             2994.741   0.344  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5972  LTR018          Drift             2995.539   0.799  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5973  ZHF2RE          Sbend             2995.789   0.250  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5974  LTR017          Drift             2996.039   0.250  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5975  ZVF2RE          Sbend             2996.289   0.250  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5976  LTR016          Drift             2997.289   1.000  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5977  MQLC5RE         Monitor           2997.289   0.000  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5978  LTR015          Drift             2997.454   0.165  0.1085717638776202  0.0033653693780119  0.9940829172546068
   5979  QLC5RE          Quadrupole        2998.024   0.570  0.1085718220816986  0.0033653630920498  0.9940829109189516
   5980  LTR014          Drift             2998.261   0.237  0.1085718220816986  0.0033653630920498  0.9940829109189516
   5981  BC2RE           Sbend             2998.622   0.361  0.1085718220814366  0.0060574724636755  0.9940701516881221
   5982  LTR013          Drift             3000.739   2.117  0.1085718220814366  0.0060574724636755  0.9940701516881221
   5983  ZHF1RE          Sbend             3000.989   0.250  0.1085718220814366  0.0060574724636755  0.9940701516881221
   5984  LTR012          Drift             3001.239   0.250  0.1085718220814366  0.0060574724636755  0.9940701516881221
   5985  ZVF1RE          Sbend             3001.489   0.250  0.1085718220814366  0.0060574724636755  0.9940701516881221
   5986  LTR011          Drift             3001.810   0.322  0.1085718220814366  0.0060574724636755  0.9940701516881221
   5987  BC1RE           Sbend             3002.172   0.361  0.1085718220808797  0.0011476886063629  0.9940879449328806
   5988  LTR010          Drift             3003.380   1.208  0.1085718220808797  0.0011476886063629  0.9940879449328806
   5989  MQLC3RE         Monitor           3003.380   0.000  0.1085718220808797  0.0011476886063629  0.9940879449328806
   5990  LTR009          Drift             3003.545   0.165  0.1085718220808797  0.0011476886063629  0.9940879449328806
   5991  QLC3RE          Quadrupole        3004.115   0.570  0.1085720791856425  0.0011477352416478  0.9940879167986595
   5992  LTR008          Drift             3004.360   0.245  0.1085720791856425  0.0011477352416478  0.9940879167986595
   5993  QKCRE           Quadrupole        3004.704   0.344  0.1085720791856425  0.0011477352416478  0.9940879167986595
   5994  LTR007          Drift             3005.892   1.188  0.1085720791856425  0.0011477352416478  0.9940879167986595
   5995  BLC2RE          Sbend             3008.128   2.236  0.0146472162739124  0.0011477352461352  0.9998920650546272
   5996  LTR006          Drift             3009.316   1.188  0.0146472162739124  0.0011477352461352  0.9998920650546272
   5997  QKBRE           Quadrupole        3009.660   0.344  0.0146472161758522  0.0011477361725420  0.9998920650550002
   5998  LTR005          Drift             3009.921   0.261  0.0146472161758522  0.0011477361725420  0.9998920650550002
   5999  QLC2RE          Quadrupole        3010.459   0.538  0.0146470473955703  0.0011477188769486  0.9998920675472669
   6000  LTR004          Drift             3010.640   0.181  0.0146470473955703  0.0011477188769486  0.9998920675472669
   6001  MQLC2RE         Monitor           3010.640   0.000  0.0146470473955703  0.0011477188769486  0.9998920675472669
   6002  LTR003          Drift             3010.723   0.083  0.0146470473955703  0.0011477188769486  0.9998920675472669
   6003  ZHQLC2RE        Sbend             3011.067   0.344  0.0146470473955703  0.0011477188769486  0.9998920675472669
   6004  LTR002          Drift             3011.870   0.803  0.0146470473955703  0.0011477188769486  0.9998920675472669
   6005  QKARE           Quadrupole        3012.215   0.344  0.0146470479697662  0.0011477134680735  0.9998920675450642
   6006  LTR001          Drift             3012.315   0.100  0.0146470479697662  0.0011477134680735  0.9998920675450642
   6007  PIRR            Marker            3012.315   0.000  0.0146470479697662  0.0011477134680735  0.9998920675450642
   7413  IP              Marker            3016.315   0.000 -0.0000044677361837  0.0000026796195634  0.9999999999864169
