 Index   name               key               s         l       spin.x          spin.y          spin.z
    695  ECSLE1999          Sad_Mult             2.000   0.000    0.0276324441   -0.0029592951    0.9996137707
    696  ESLE2000           Marker               2.000   0.000    0.0276324441   -0.0029592951    0.9996137707
    697  ECSLE2001          Sad_Mult             2.000   0.000    0.0276324441   -0.0029592951    0.9996137707
    698  QC2LE2005          Sad_Mult             2.010   0.010    0.0276324443   -0.0029590969    0.9996137713
    699  ECSLE2009          Sad_Mult             2.010   0.000    0.0276324443   -0.0029590969    0.9996137713
    700  ESLE2010           Marker               2.010   0.000    0.0276324443   -0.0029590969    0.9996137713
    701  ECSLE2011          Sad_Mult             2.010   0.000    0.0276324443   -0.0029590969    0.9996137713
    702  QC2LE2015          Sad_Mult             2.020   0.010    0.0276324444   -0.0029588679    0.9996137720
    703  ECSLE2019          Sad_Mult             2.020   0.000    0.0276324444   -0.0029588679    0.9996137720
    704  ESLE2020           Marker               2.020   0.000    0.0276324444   -0.0029588679    0.9996137720
    705  ECSLE2021          Sad_Mult             2.020   0.000    0.0276324444   -0.0029588679    0.9996137720
    706  QC2LE2025          Sad_Mult             2.030   0.010    0.0276324445   -0.0029586074    0.9996137727
    707  ECSLE2029          Sad_Mult             2.030   0.000    0.0276324445   -0.0029586074    0.9996137727
    708  ESLE2030           Marker               2.030   0.000    0.0276324445   -0.0029586074    0.9996137727
    709  ECSLE2031          Sad_Mult             2.030   0.000    0.0276324445   -0.0029586074    0.9996137727
    710  QC2LE2035          Sad_Mult             2.040   0.010    0.0276324447   -0.0029583147    0.9996137736
    711  ECSLE2039          Sad_Mult             2.040   0.000    0.0276324447   -0.0029583148    0.9996137736
    712  ESLE2040           Marker               2.040   0.000    0.0276324447   -0.0029583148    0.9996137736
    713  ECSLE2041          Sad_Mult             2.040   0.000    0.0276324447   -0.0029583148    0.9996137736
    714  QC2LE2045          Sad_Mult             2.050   0.010    0.0276324448   -0.0029579894    0.9996137746
    715  ECSLE2049          Sad_Mult             2.050   0.000    0.0276324448   -0.0029579895    0.9996137746
    716  ESLE2050           Marker               2.050   0.000    0.0276324448   -0.0029579895    0.9996137746
    717  ECSLE2051          Sad_Mult             2.050   0.000    0.0276324448   -0.0029579895    0.9996137746
    718  QC2LE2055          Sad_Mult             2.060   0.010    0.0276324450   -0.0029576310    0.9996137756
    719  ECSLE2059          Sad_Mult             2.060   0.000    0.0276324450   -0.0029576311    0.9996137756
    720  ESLE2060           Marker               2.060   0.000    0.0276324450   -0.0029576311    0.9996137756
    721  ECSLE2061          Sad_Mult             2.060   0.000    0.0276324450   -0.0029576311    0.9996137756
    722  QC2LE2065          Sad_Mult             2.070   0.010    0.0276324453   -0.0029572394    0.9996137768
    723  ECSLE2069          Sad_Mult             2.070   0.000    0.0276324453   -0.0029572394    0.9996137768
    724  ESLE2070           Marker               2.070   0.000    0.0276324453   -0.0029572394    0.9996137768
    725  ECSLE2071          Sad_Mult             2.070   0.000    0.0276324453   -0.0029572394    0.9996137768
    726  QC2LE2075          Sad_Mult             2.080   0.010    0.0276324457   -0.0029568150    0.9996137780
    727  ECSLE2079          Sad_Mult             2.080   0.000    0.0276324457   -0.0029568150    0.9996137780
    728  ESLE2080           Marker               2.080   0.000    0.0276324457   -0.0029568150    0.9996137780
    729  ECSLE2081          Sad_Mult             2.080   0.000    0.0276324457   -0.0029568151    0.9996137780
    730  QC2LE2085          Sad_Mult             2.090   0.010    0.0276324462   -0.0029563598    0.9996137793
    731  ECSLE2089          Sad_Mult             2.090   0.000    0.0276324462   -0.0029563598    0.9996137793
    732  ESLE2090           Marker               2.090   0.000    0.0276324462   -0.0029563598    0.9996137793
    733  ECSLE2091          Sad_Mult             2.090   0.000    0.0276324462   -0.0029563599    0.9996137793
    734  QC2LE2095          Sad_Mult             2.100   0.010    0.0276324472   -0.0029558786    0.9996137807
    735  ECSLE2099          Sad_Mult             2.100   0.000    0.0276324472   -0.0029558787    0.9996137807
    736  ESLE2100           Marker               2.100   0.000    0.0276324472   -0.0029558787    0.9996137807
    737  ECSLE2101          Sad_Mult             2.100   0.000    0.0276324472   -0.0029558789    0.9996137807
    738  QC2LE2105          Sad_Mult             2.110   0.010    0.0276324487   -0.0029553824    0.9996137822
    739  ECSLE2109          Sad_Mult             2.110   0.000    0.0276324487   -0.0029553825    0.9996137822
    740  ESLE2110           Marker               2.110   0.000    0.0276324487   -0.0029553825    0.9996137822
    741  ECSLE2111          Sad_Mult             2.110   0.000    0.0276324487   -0.0029553828    0.9996137822
    742  QC2LE2115          Sad_Mult             2.120   0.010    0.0276324513   -0.0029548943    0.9996137835
    743  ECSLE2119          Sad_Mult             2.120   0.000    0.0276324513   -0.0029548946    0.9996137835
    744  ESLE2120           Marker               2.120   0.000    0.0276324513   -0.0029548946    0.9996137835
    745  ECSLE2121          Sad_Mult             2.120   0.000    0.0276324512   -0.0029548950    0.9996137835
    746  QC2LE2125          Sad_Mult             2.130   0.010    0.0276324554   -0.0029544644    0.9996137847
    747  ECSLE2129          Sad_Mult             2.130   0.000    0.0276324553   -0.0029544648    0.9996137847
    748  ESLE2130           Marker               2.130   0.000    0.0276324553   -0.0029544648    0.9996137847
    749  ECSLE2131          Sad_Mult             2.130   0.000    0.0276324553   -0.0029544656    0.9996137847
    750  QC2LE2135          Sad_Mult             2.140   0.010    0.0276324620   -0.0029541942    0.9996137853
    751  ECSLE2139          Sad_Mult             2.140   0.000    0.0276324619   -0.0029541950    0.9996137853
    752  ESLE2140           Marker               2.140   0.000    0.0276324619   -0.0029541950    0.9996137853
    753  ECSLE2141          Sad_Mult             2.140   0.000    0.0276324619   -0.0029541961    0.9996137853
    754  QC2LE2145          Sad_Mult             2.150   0.010    0.0276324725   -0.0029542711    0.9996137848
    755  ECSLE2149          Sad_Mult             2.150   0.000    0.0276324725   -0.0029542723    0.9996137848
    756  ESLE2150           Marker               2.150   0.000    0.0276324725   -0.0029542723    0.9996137848
    757  ECSLE2151          Sad_Mult             2.150   0.000    0.0276324724   -0.0029542742    0.9996137848
    758  QC2LE2155          Sad_Mult             2.160   0.010    0.0276324889   -0.0029549954    0.9996137822
    759  ECSLE2159          Sad_Mult             2.160   0.000    0.0276324889   -0.0029549973    0.9996137822
    760  ESLE2160           Marker               2.160   0.000    0.0276324889   -0.0029549973    0.9996137822
    761  ECSLE2161          Sad_Mult             2.160   0.000    0.0276324887   -0.0029550006    0.9996137822
    762  QC2LE2165          Sad_Mult             2.170   0.010    0.0276325138   -0.0029567114    0.9996137764
    763  ECSLE2169          Sad_Mult             2.170   0.000    0.0276325136   -0.0029567147    0.9996137764
    764  ESLE2170           Marker               2.170   0.000    0.0276325136   -0.0029567147    0.9996137764
    765  ECSLE2171          Sad_Mult             2.170   0.000    0.0276325134   -0.0029567206    0.9996137764
    766  QC2LE2175          Sad_Mult             2.180   0.010    0.0276325495   -0.0029594356    0.9996137674
    767  ECSLE2179          Sad_Mult             2.180   0.000    0.0276325493   -0.0029594415    0.9996137674
    768  ESLE2180           Marker               2.180   0.000    0.0276325493   -0.0029594415    0.9996137674
    769  ECSLE2181          Sad_Mult             2.180   0.000    0.0276325489   -0.0029594516    0.9996137674
    770  QC2LE2185          Sad_Mult             2.190   0.010    0.0276325979   -0.0029621046    0.9996137581
    771  ECSLE2189          Sad_Mult             2.190   0.000    0.0276325975   -0.0029621146    0.9996137581
    772  ESLE2190           Marker               2.190   0.000    0.0276325975   -0.0029621146    0.9996137581
    773  ECSLE2191          Sad_Mult             2.190   0.000    0.0276325969   -0.0029621308    0.9996137581
    774  QC2LE2195          Sad_Mult             2.200   0.010    0.0276326588   -0.0029620730    0.9996137566
    775  ECSLE2199          Sad_Mult             2.200   0.000    0.0276326582   -0.0029620892    0.9996137565
    776  ESLE2200           Marker               2.200   0.000    0.0276326582   -0.0029620892    0.9996137565
    777  ECSLE2201          Sad_Mult             2.200   0.000    0.0276326573   -0.0029621126    0.9996137565
    778  QC2LE2205          Sad_Mult             2.210   0.010    0.0276327301   -0.0029557392    0.9996137733
    779  ECSLE2209          Sad_Mult             2.210   0.000    0.0276327292   -0.0029557626    0.9996137733
    780  ESLE2210           Marker               2.210   0.000    0.0276327292   -0.0029557626    0.9996137733
    781  ECSLE2211          Sad_Mult             2.210   0.000    0.0276327281   -0.0029557931    0.9996137732
    782  QC2LE2215          Sad_Mult             2.220   0.010    0.0276328080   -0.0029400183    0.9996138175
    783  ECSLE2219          Sad_Mult             2.220   0.000    0.0276328069   -0.0029400488    0.9996138175
    784  ESLE2220           Marker               2.220   0.000    0.0276328069   -0.0029400488    0.9996138175
    785  ECSLE2221          Sad_Mult             2.220   0.000    0.0276328056   -0.0029400853    0.9996138174
    786  QC2LE2225          Sad_Mult             2.230   0.010    0.0276328889   -0.0029134642    0.9996138931
    787  ECSLE2229          Sad_Mult             2.230   0.000    0.0276328876   -0.0029135006    0.9996138930
    788  ESLE2230           Marker               2.230   0.000    0.0276328876   -0.0029135006    0.9996138930
    789  ECSLE2231          Sad_Mult             2.230   0.000    0.0276328862   -0.0029135409    0.9996138929
    790  QC2LE2235          Sad_Mult             2.240   0.010    0.0276329689   -0.0028764191    0.9996139981
    791  ECSLE2239          Sad_Mult             2.240   0.000    0.0276329676   -0.0028764594    0.9996139980
    792  ESLE2240           Marker               2.240   0.000    0.0276329676   -0.0028764594    0.9996139980
    793  ECSLE2241          Sad_Mult             2.240   0.000    0.0276329661   -0.0028765013    0.9996139980
    794  QC2LE2245          Sad_Mult             2.250   0.010    0.0276330450   -0.0028305382    0.9996141270
    795  MQC2LE             Monitor              2.250   0.000    0.0276330450   -0.0028305382    0.9996141270
    796  ECSLE2249          Sad_Mult             2.250   0.000    0.0276330436   -0.0028305800    0.9996141269
    797  ESLE2250           Marker               2.250   0.000    0.0276330436   -0.0028305800    0.9996141269
    798  ECSLE2251          Sad_Mult             2.250   0.000    0.0276330422   -0.0028306211    0.9996141268
    799  QC2LE2255          Sad_Mult             2.260   0.010    0.0276331136   -0.0027782050    0.9996142719
    800  ECSLE2259          Sad_Mult             2.260   0.000    0.0276331123   -0.0027782461    0.9996142718
    801  ESLE2260           Marker               2.260   0.000    0.0276331123   -0.0027782461    0.9996142718
    802  ECSLE2261          Sad_Mult             2.260   0.000    0.0276331110   -0.0027782844    0.9996142718
    803  QC2LE2265          Sad_Mult             2.270   0.010    0.0276331709   -0.0027220696    0.9996144248
    804  ECSLE2269          Sad_Mult             2.270   0.000    0.0276331697   -0.0027221079    0.9996144247
    805  ESLE2270           Marker               2.270   0.000    0.0276331697   -0.0027221079    0.9996144247
    806  ECSLE2271          Sad_Mult             2.270   0.000    0.0276331687   -0.0027221420    0.9996144246
    807  QC2LE2275          Sad_Mult             2.280   0.010    0.0276332114   -0.0026647337    0.9996145781
    808  ECSLE2279          Sad_Mult             2.280   0.000    0.0276332104   -0.0026647678    0.9996145781
    809  ESLE2280           Marker               2.280   0.000    0.0276332104   -0.0026647678    0.9996145781
    810  ECSLE2281          Sad_Mult             2.280   0.000    0.0276332095   -0.0026647971    0.9996145780
    811  QC2LE2285          Sad_Mult             2.290   0.010    0.0276332264   -0.0026085643    0.9996147259
    812  ECSLE2289          Sad_Mult             2.290   0.000    0.0276332255   -0.0026085936    0.9996147258
    813  ESLE2290           Marker               2.290   0.000    0.0276332255   -0.0026085936    0.9996147258
    814  ECSLE2291          Sad_Mult             2.290   0.000    0.0276332248   -0.0026086176    0.9996147258
    815  QC2LE2295          Sad_Mult             2.300   0.010    0.0276332014   -0.0025556064    0.9996148634
    816  ECSLE2299          Sad_Mult             2.300   0.000    0.0276332007   -0.0025556305    0.9996148633
    817  ESLE2300           Marker               2.300   0.000    0.0276332007   -0.0025556305    0.9996148633
    818  ECSLE2301          Sad_Mult             2.300   0.000    0.0276332002   -0.0025556494    0.9996148633
    819  QC2LE2305          Sad_Mult             2.310   0.010    0.0276331114   -0.0025075568    0.9996149875
    820  ECSLE2309          Sad_Mult             2.310   0.000    0.0276331109   -0.0025075756    0.9996149875
    821  ESLE2310           Marker               2.310   0.000    0.0276331109   -0.0025075756    0.9996149875
    822  ECSLE2311          Sad_Mult             2.310   0.000    0.0276331105   -0.0025075901    0.9996149875
    823  QC2LE2315          Sad_Mult             2.320   0.010    0.0276329117   -0.0024657266    0.9996150971
    824  ECSLE2319          Sad_Mult             2.320   0.000    0.0276329113   -0.0024657410    0.9996150971
    825  ESLE2320           Marker               2.320   0.000    0.0276329113   -0.0024657410    0.9996150971
    826  ECSLE2321          Sad_Mult             2.320   0.000    0.0276329110   -0.0024657517    0.9996150971
    827  QC2LE2325          Sad_Mult             2.330   0.010    0.0276325209   -0.0024309240    0.9996151932
    828  ECSLE2329          Sad_Mult             2.330   0.000    0.0276325206   -0.0024309347    0.9996151931
    829  ESLE2330           Marker               2.330   0.000    0.0276325206   -0.0024309347    0.9996151931
    830  ECSLE2331          Sad_Mult             2.330   0.000    0.0276325204   -0.0024309421    0.9996151931
    831  QC2LE2335          Sad_Mult             2.340   0.010    0.0276317873   -0.0024033230    0.9996152802
    832  ECSLE2339          Sad_Mult             2.340   0.000    0.0276317872   -0.0024033304    0.9996152802
    833  ESLE2340           Marker               2.340   0.000    0.0276317872   -0.0024033304    0.9996152802
    834  ECSLE2341          Sad_Mult             2.340   0.000    0.0276317870   -0.0024033351    0.9996152802
    835  QC2LE2345          Sad_Mult             2.350   0.010    0.0276304250   -0.0023824448    0.9996153678
    836  PQC2LI             Marker               2.350   0.000    0.0276304250   -0.0023824448    0.9996153678
    837  ECSLE2349          Sad_Mult             2.350   0.000    0.0276304249   -0.0023824495    0.9996153678
    838  ESLE2350           Marker               2.350   0.000    0.0276304249   -0.0023824495    0.9996153678
    839  ECSLE2351          Sad_Mult             2.350   0.000    0.0276304248   -0.0023824521    0.9996153678
    840  QC2LE2355          Sad_Mult             2.360   0.010    0.0276278912   -0.0023672846    0.9996154739
    841  ECSLE2359          Sad_Mult             2.360   0.000    0.0276278912   -0.0023672872    0.9996154739
    842  ESLE2360           Marker               2.360   0.000    0.0276278912   -0.0023672872    0.9996154739
    843  ECSLE2361          Sad_Mult             2.360   0.000    0.0276278911   -0.0023672884    0.9996154739
    844  QC2LE2365          Sad_Mult             2.370   0.010    0.0276231658   -0.0023565257    0.9996156299
    845  ECSLE2369          Sad_Mult             2.370   0.000    0.0276231657   -0.0023565269    0.9996156299
    846  ESLE2370           Marker               2.370   0.000    0.0276231657   -0.0023565269    0.9996156299
    847  ECSLE2371          Sad_Mult             2.370   0.000    0.0276231657   -0.0023565272    0.9996156299
    848  QC2LE2375          Sad_Mult             2.380   0.010    0.0276143826   -0.0023487491    0.9996158909
    849  ECSLE2379          Sad_Mult             2.380   0.000    0.0276143826   -0.0023487494    0.9996158909
    850  ESLE2380           Marker               2.380   0.000    0.0276143826   -0.0023487494    0.9996158909
    851  ECSLE2381          Sad_Mult             2.380   0.000    0.0276143826   -0.0023487495    0.9996158909
    852  QC2LE2385          Sad_Mult             2.390   0.010    0.0275983088   -0.0023425582    0.9996163493
    853  ECSLE2389          Sad_Mult             2.390   0.000    0.0275983088   -0.0023425582    0.9996163493
    854  ESLE2390           Marker               2.390   0.000    0.0275983088   -0.0023425582    0.9996163493
    855  ECSLE2391          Sad_Mult             2.390   0.000    0.0275983088   -0.0023425582    0.9996163493
    856  QC2LE2395          Sad_Mult             2.400   0.010    0.0275698205   -0.0023365995    0.9996171494
    857  ECSLE2399          Sad_Mult             2.400   0.000    0.0275698205   -0.0023365995    0.9996171494
    858  ESLE2400           Marker               2.400   0.000    0.0275698205   -0.0023365995    0.9996171494
    859  ECSLE2401          Sad_Mult             2.400   0.000    0.0275698205   -0.0023365995    0.9996171494
    860  QC2LE2405          Sad_Mult             2.410   0.010    0.0275218320   -0.0023295506    0.9996184882
    861  ECSLE2409          Sad_Mult             2.410   0.000    0.0275218320   -0.0023295507    0.9996184882
    862  ESLE2410           Marker               2.410   0.000    0.0275218320   -0.0023295507    0.9996184882
    863  ECSLE2411          Sad_Mult             2.410   0.000    0.0275218320   -0.0023295508    0.9996184882
    864  QC2LE2415          Sad_Mult             2.420   0.010    0.0274463385   -0.0023201939    0.9996205856
    865  ECSLE2419          Sad_Mult             2.420   0.000    0.0274463385   -0.0023201940    0.9996205856
    866  ESLE2420           Marker               2.420   0.000    0.0274463385   -0.0023201940    0.9996205856
    867  ECSLE2421          Sad_Mult             2.420   0.000    0.0274463385   -0.0023201941    0.9996205856
    868  QC2LE2425          Sad_Mult             2.430   0.010    0.0273367760   -0.0023076167    0.9996236170
    869  ECSLE2429          Sad_Mult             2.430   0.000    0.0273367760   -0.0023076168    0.9996236170
    870  ESLE2430           Marker               2.430   0.000    0.0273367760   -0.0023076168    0.9996236170
    871  ECSLE2431          Sad_Mult             2.430   0.000    0.0273367760   -0.0023076169    0.9996236170
    872  QC2LE2435          Sad_Mult             2.440   0.010    0.0271906663   -0.0022914438    0.9996276392
    873  ECSLE2439          Sad_Mult             2.440   0.000    0.0271906663   -0.0022914438    0.9996276392
    874  ESLE2440           Marker               2.440   0.000    0.0271906663   -0.0022914438    0.9996276392
    875  ECSLE2441          Sad_Mult             2.440   0.000    0.0271906663   -0.0022914439    0.9996276392
    876  QC2LE2445          Sad_Mult             2.450   0.010    0.0270107404   -0.0022719150    0.9996325616
    877  ECSLE2449          Sad_Mult             2.450   0.000    0.0270107404   -0.0022719151    0.9996325616
    878  ESLE2450           Marker               2.450   0.000    0.0270107404   -0.0022719151    0.9996325616
    879  ECSLE2451          Sad_Mult             2.450   0.000    0.0270107404   -0.0022719151    0.9996325616
    880  QC2LE2455          Sad_Mult             2.460   0.010    0.0268036819   -0.0022497188    0.9996381852
    881  ECSLE2459          Sad_Mult             2.460   0.000    0.0268036819   -0.0022497189    0.9996381852
    882  ESLE2460           Marker               2.460   0.000    0.0268036819   -0.0022497189    0.9996381852
    883  ECSLE2461          Sad_Mult             2.460   0.000    0.0268036819   -0.0022497189    0.9996381852
    884  QC2LE2465          Sad_Mult             2.470   0.010    0.0265774827   -0.0022256895    0.9996442786
    885  ECSLE2469          Sad_Mult             2.470   0.000    0.0265774827   -0.0022256895    0.9996442786
    886  ESLE2470           Marker               2.470   0.000    0.0265774827   -0.0022256895    0.9996442786
    887  ECSLE2471          Sad_Mult             2.470   0.000    0.0265774827   -0.0022256895    0.9996442786
    888  QC2LE2475          Sad_Mult             2.480   0.010    0.0263391686   -0.0022005587    0.9996506418
    889  ECSLE2479          Sad_Mult             2.480   0.000    0.0263391686   -0.0022005587    0.9996506418
    890  ESLE2480           Marker               2.480   0.000    0.0263391686   -0.0022005587    0.9996506418
    891  ECSLE2481          Sad_Mult             2.480   0.000    0.0263391686   -0.0022005587    0.9996506418
    892  QC2LE2485          Sad_Mult             2.490   0.010    0.0260938158   -0.0021748517    0.9996571326
    893  ECSLE2489          Sad_Mult             2.490   0.000    0.0260938158   -0.0021748517    0.9996571326
    894  ESLE2490           Marker               2.490   0.000    0.0260938158   -0.0021748517    0.9996571326
    895  ECSLE2491          Sad_Mult             2.490   0.000    0.0260938158   -0.0021748517    0.9996571326
    896  QC2LE2495          Sad_Mult             2.500   0.010    0.0258446344   -0.0021488976    0.9996636620
    897  ECSLE2499          Sad_Mult             2.500   0.000    0.0258446344   -0.0021488976    0.9996636620
    898  ESLE2500           Marker               2.500   0.000    0.0258446344   -0.0021488976    0.9996636620
    899  ECSLE2501          Sad_Mult             2.500   0.000    0.0258446344   -0.0021488976    0.9996636620
    900  QC2LE2505          Sad_Mult             2.510   0.010    0.0255934821   -0.0021228845    0.9996701791
    901  ECSLE2509          Sad_Mult             2.510   0.000    0.0255934821   -0.0021228845    0.9996701791
    902  ESLE2510           Marker               2.510   0.000    0.0255934821   -0.0021228845    0.9996701791
    903  ECSLE2511          Sad_Mult             2.510   0.000    0.0255934821   -0.0021228844    0.9996701791
    904  QC2LE2515          Sad_Mult             2.520   0.010    0.0253413747   -0.0020969127    0.9996766566
    905  ECSLE2519          Sad_Mult             2.520   0.000    0.0253413747   -0.0020969127    0.9996766566
    906  ESLE2520           Marker               2.520   0.000    0.0253413747   -0.0020969127    0.9996766566
    907  ECSLE2521          Sad_Mult             2.520   0.000    0.0253413747   -0.0020969127    0.9996766566
    908  QC2LE2525          Sad_Mult             2.530   0.010    0.0250888485   -0.0020710336    0.9996830800
    909  ECSLE2529          Sad_Mult             2.530   0.000    0.0250888485   -0.0020710336    0.9996830800
    910  ESLE2530           Marker               2.530   0.000    0.0250888485   -0.0020710336    0.9996830800
    911  ECSLE2531          Sad_Mult             2.530   0.000    0.0250888485   -0.0020710336    0.9996830800
    912  QC2LE2535          Sad_Mult             2.540   0.010    0.0248361798   -0.0020452719    0.9996894423
    913  ECSLE2539          Sad_Mult             2.540   0.000    0.0248361798   -0.0020452719    0.9996894423
    914  ESLE2540           Marker               2.540   0.000    0.0248361798   -0.0020452719    0.9996894423
    915  ECSLE2541          Sad_Mult             2.540   0.000    0.0248361798   -0.0020452719    0.9996894423
    916  QC2LE2545          Sad_Mult             2.550   0.010    0.0245835084   -0.0020196383    0.9996957398
    917  ECSLE2549          Sad_Mult             2.550   0.000    0.0245835084   -0.0020196382    0.9996957398
    918  ESLE2550           Marker               2.550   0.000    0.0245835084   -0.0020196382    0.9996957398
    919  ECSLE2551          Sad_Mult             2.550   0.000    0.0245835084   -0.0020196382    0.9996957398
    920  QC2LE2555          Sad_Mult             2.560   0.010    0.0243309038   -0.0019941364    0.9997019709
    921  ECSLE2559          Sad_Mult             2.560   0.000    0.0243309038   -0.0019941364    0.9997019709
    922  ESLE2560           Marker               2.560   0.000    0.0243309038   -0.0019941364    0.9997019709
    923  ECSLE2561          Sad_Mult             2.560   0.000    0.0243309038   -0.0019941364    0.9997019709
    924  QC2LE2565          Sad_Mult             2.570   0.010    0.0240783992   -0.0019687666    0.9997081347
    925  ECSLE2569          Sad_Mult             2.570   0.000    0.0240783992   -0.0019687666    0.9997081347
    926  ESLE2570           Marker               2.570   0.000    0.0240783992   -0.0019687666    0.9997081347
    927  ECSLE2571          Sad_Mult             2.570   0.000    0.0240783992   -0.0019687666    0.9997081347
    928  QC2LE2575          Sad_Mult             2.580   0.010    0.0238260093   -0.0019435273    0.9997142312
    929  ECSLE2579          Sad_Mult             2.580   0.000    0.0238260093   -0.0019435272    0.9997142312
    930  ESLE2580           Marker               2.580   0.000    0.0238260093   -0.0019435272    0.9997142312
    931  ECSLE2581          Sad_Mult             2.580   0.000    0.0238260093   -0.0019435272    0.9997142312
    932  QC2LE2585          Sad_Mult             2.590   0.010    0.0235737397   -0.0019184159    0.9997202601
    933  ECSLE2589          Sad_Mult             2.590   0.000    0.0235737397   -0.0019184159    0.9997202601
    934  ESLE2590           Marker               2.590   0.000    0.0235737397   -0.0019184159    0.9997202601
    935  ECSLE2591          Sad_Mult             2.590   0.000    0.0235737397   -0.0019184158    0.9997202601
    936  QC2LE2595          Sad_Mult             2.600   0.010    0.0233215911   -0.0018934296    0.9997262217
    937  ECSLE2599          Sad_Mult             2.600   0.000    0.0233215911   -0.0018934296    0.9997262217
    938  ESLE2600           Marker               2.600   0.000    0.0233215911   -0.0018934296    0.9997262217
    939  ECSLE2601          Sad_Mult             2.600   0.000    0.0233215911   -0.0018934296    0.9997262217
    940  QC2LE2605          Sad_Mult             2.610   0.010    0.0230695618   -0.0018685653    0.9997321160
    941  ECSLE2609          Sad_Mult             2.610   0.000    0.0230695618   -0.0018685653    0.9997321160
    942  ESLE2610           Marker               2.610   0.000    0.0230695618   -0.0018685653    0.9997321160
    943  ECSLE2611          Sad_Mult             2.610   0.000    0.0230695618   -0.0018685653    0.9997321160
    944  QC2LE2615          Sad_Mult             2.620   0.010    0.0228176489   -0.0018438198    0.9997379433
    945  ECSLE2619          Sad_Mult             2.620   0.000    0.0228176489   -0.0018438198    0.9997379433
    946  ESLE2620           Marker               2.620   0.000    0.0228176489   -0.0018438198    0.9997379433
    947  ECSLE2621          Sad_Mult             2.620   0.000    0.0228176489   -0.0018438198    0.9997379433
    948  QC2LE2625          Sad_Mult             2.630   0.010    0.0225658488   -0.0018191900    0.9997437037
    949  ECSLE2629          Sad_Mult             2.630   0.000    0.0225658488   -0.0018191899    0.9997437037
    950  ESLE2630           Marker               2.630   0.000    0.0225658488   -0.0018191899    0.9997437037
    951  ECSLE2631          Sad_Mult             2.630   0.000    0.0225658488   -0.0018191899    0.9997437037
    952  QC2LE2635          Sad_Mult             2.640   0.010    0.0223141577   -0.0017946725    0.9997493974
    953  ECSLE2639          Sad_Mult             2.640   0.000    0.0223141577   -0.0017946724    0.9997493974
    954  ESLE2640           Marker               2.640   0.000    0.0223141577   -0.0017946724    0.9997493974
    955  ECSLE2641          Sad_Mult             2.640   0.000    0.0223141577   -0.0017946724    0.9997493974
    956  QC2LE2645          Sad_Mult             2.650   0.010    0.0220625716   -0.0017702642    0.9997550245
    957  ECSLE2649          Sad_Mult             2.650   0.000    0.0220625716   -0.0017702641    0.9997550245
    958  ESLE2650           Marker               2.650   0.000    0.0220625716   -0.0017702641    0.9997550245
    959  ECSLE2651          Sad_Mult             2.650   0.000    0.0220625716   -0.0017702641    0.9997550245
    960  QC2LE2655          Sad_Mult             2.660   0.010    0.0218110863   -0.0017459619    0.9997605854
    961  ECSLE2659          Sad_Mult             2.660   0.000    0.0218110863   -0.0017459618    0.9997605854
    962  ESLE2660           Marker               2.660   0.000    0.0218110863   -0.0017459618    0.9997605854
    963  ECSLE2661          Sad_Mult             2.660   0.000    0.0218110863   -0.0017459618    0.9997605854
    964  QC2LE2665          Sad_Mult             2.670   0.010    0.0215596976   -0.0017217624    0.9997660801
    965  ECSLE2669          Sad_Mult             2.670   0.000    0.0215596976   -0.0017217624    0.9997660801
    966  ESLE2670           Marker               2.670   0.000    0.0215596976   -0.0017217624    0.9997660801
    967  ECSLE2671          Sad_Mult             2.670   0.000    0.0215596976   -0.0017217623    0.9997660801
    968  QC2LE2675          Sad_Mult             2.680   0.010    0.0213084014   -0.0016976626    0.9997715089
    969  ECSLE2679          Sad_Mult             2.680   0.000    0.0213084014   -0.0016976626    0.9997715089
    970  ESLE2680           Marker               2.680   0.000    0.0213084014   -0.0016976626    0.9997715089
    971  ECSLE2681          Sad_Mult             2.680   0.000    0.0213084014   -0.0016976626    0.9997715089
    972  QC2LE2685          Sad_Mult             2.690   0.010    0.0210571933   -0.0016736595    0.9997768718
    973  ECSLE2689          Sad_Mult             2.690   0.000    0.0210571933   -0.0016736595    0.9997768718
    974  ESLE2690           Marker               2.690   0.000    0.0210571933   -0.0016736595    0.9997768718
    975  ECSLE2691          Sad_Mult             2.690   0.000    0.0210571933   -0.0016736594    0.9997768718
    976  QC2LE2695          Sad_Mult             2.700   0.010    0.0208060693   -0.0016497498    0.9997821692
    977  PQC2LC             Marker               2.700   0.000    0.0208060693   -0.0016497498    0.9997821692
    978  AQC2LC             Ecollimator          2.700   0.000    0.0208060693   -0.0016497498    0.9997821692
    979  ECSLE2699          Sad_Mult             2.700   0.000    0.0208060693   -0.0016497498    0.9997821692
    980  ESLE2700           Marker               2.700   0.000    0.0208060693   -0.0016497498    0.9997821692
    981  VKQC2LE            Sad_Mult             2.700   0.000    0.0140146126   -0.0015924333    0.9999005224
    982  VRQC2LE            Sad_Mult             2.700   0.000    0.0208060693   -0.0016497498    0.9997821692
    983  ZHQC2LE            Sad_Mult             2.700   0.000    0.0208060693   -0.0022354270    0.9997810312
    984  ZVQC2LE            Sad_Mult             2.700   0.000    0.0208060693   -0.0016497498    0.9997821692
    985  VOC2LE             Sad_Mult             2.700   0.000    0.0208060693   -0.0016497498    0.9997821692
    986  ECSLE2701          Sad_Mult             2.700   0.000    0.0208060693   -0.0016497497    0.9997821692
